"MeasureCode","Sector","Use or activity","Region","Country_code","Country","Season","Measure Impacts to","Feature code","Feature name","Sub-unit","Water body","Pressure code","Pressure name","Pressure type","Pressure location","Ranking","Measure code","Measure name","Measure type recommended to address E02 and/or E03","measure purpose","Measure location","Measure response","Measure status","Origin of the measure","Nature of the measure","Spatial scope","Measure additional info","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11","TOTAL_impacts"
"BD360","Ports and traffic","not specified",,"FI","Finland","W","Birds","A038","Cygnus cygnus",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inMS","M","CE04","Manage/reduce/eliminate marine pollution from transport",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,1,1,0,0,
"BD363","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inMS","M","CH03","Reduce impact of other specific human actions",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,0,
"BD364","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","M","CH03","Reduce impact of other specific human actions",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,0,
"BD365","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inMS","M","CJ03","Restore habitats impacted by multi-purpose hydrological changes",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,1,0,0,0,0,
"BD366","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","M","CJ03","Restore habitats impacted by multi-purpose hydrological changes",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,1,0,0,0,0,
"BD367","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inMS","M","CG04","Control/eradication of illegal killing, fishing and harvesting",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,1,1,0,0,0,0,0,0,0,
"BD368","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","M","CG04","Control/eradication of illegal killing, fishing and harvesting",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,1,1,0,0,0,0,0,0,0,
"BD369","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inMS","M","CI01","Early detection and rapid eradication of invasive alien species of Union concern",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,1,0,0,0,0,0,0,0,0,0,
"BD370","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","M","CI01","Early detection and rapid eradication of invasive alien species of Union concern",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,1,0,0,0,0,0,0,0,0,0,
"BD371","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inMS","M","CF01","Manage conversion of land for construction and development of infrastructure",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,0,0,0,0,0,
"BD372","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","M","CF01","Manage conversion of land for construction and development of infrastructure",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,0,0,0,0,0,
"BD373","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inMS","M","CA05","Adapt mowing, grazing and other equivalent agricultural activities",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,0,
"BD374","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","M","CA05","Adapt mowing, grazing and other equivalent agricultural activities",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,0,
"BD375","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inMS","M","CF03","Reduce impact of outdoor sports, leisure and recreational activities",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,1,0,
"BD376","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","M","CF03","Reduce impact of outdoor sports, leisure and recreational activities",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,1,0,
"BD377","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inMS","M","CC03","Adapt/manage renewable energy installation, facilities and operation",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,1,
"BD378","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","M","CC03","Adapt/manage renewable energy installation, facilities and operation",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,1,
"BD379","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inMS","M","CF10","Manage changes in hydrological and coastal systems and regimes for construction and development",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,1,0,0,0,0,
"BD380","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","M","CF10","Manage changes in hydrological and coastal systems and regimes for construction and development",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,1,0,0,0,0,
"BD381","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inMS","M","CA03","Maintain existing extensive agricultural practices and agricultural landscape features",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,0,
"BD382","Ports and traffic","not specified",,"PL","Poland","B","Birds","A048","Tadorna tadorna",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","M","CA03","Maintain existing extensive agricultural practices and agricultural landscape features",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,0,
"BD383","Ports and traffic","not specified",,"PL","Poland","B","Birds","A052","Anas crecca",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","p","inMS","M","CJ02","Reduce impact of multi-purpose hydrological changes",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,1,0,0,0,0,
"BD384","Ports and traffic","not specified",,"PL","Poland","B","Birds","A052","Anas crecca",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","p","inMS","M","CA03","Maintain existing extensive agricultural practices and agricultural landscape features",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,0,
"BD385","Ports and traffic","not specified",,"PL","Poland","B","Birds","A052","Anas crecca",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","p","inMS","M","CF03","Reduce impact of outdoor sports, leisure and recreational activities",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,1,0,
"BD386","Ports and traffic","not specified",,"PL","Poland","B","Birds","A052","Anas crecca",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","p","inMS","M","CG02","Management of hunting, recreational fishing and recreational or commercial harvesting or collection of plants",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,1,0,0,0,0,0,0,0,0,
"BD387","Ports and traffic","not specified",,"PL","Poland","B","Birds","A052","Anas crecca",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","p","inMS","M","CH03","Reduce impact of other specific human actions",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,0,
"BD388","Ports and traffic","not specified",,"PL","Poland","B","Birds","A052","Anas crecca",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","p","inMS","M","CA05","Adapt mowing, grazing and other equivalent agricultural activities",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,0,
"BD389","Ports and traffic","not specified",,"PL","Poland","B","Birds","A052","Anas crecca",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","p","inMS","M","CF01","Manage conversion of land for construction and development of infrastructure",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,0,0,0,0,0,
"BD390","Ports and traffic","not specified",,"PL","Poland","B","Birds","A052","Anas crecca",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","p","inMS","M","CI01","Early detection and rapid eradication of invasive alien species of Union concern",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,1,0,0,0,0,0,0,0,0,0,
"BD391","Ports and traffic","not specified",,"PL","Poland","B","Birds","A052","Anas crecca",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","p","inMS","M","CF10","Manage changes in hydrological and coastal systems and regimes for construction and development",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,1,0,0,0,0,
"BD392","Ports and traffic","not specified",,"EE","Estonia","P","Birds","A052","Anas crecca",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","p","inMS","M","CG02","Management of hunting, recreational fishing and recreational or commercial harvesting or collection of plants",0,,,,"not specified","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,1,0,0,0,0,0,0,0,0,
"BD393","Ports and traffic","not specified",,"EE","Estonia","P","Birds","A052","Anas crecca",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inMS","M","CG02","Management of hunting, recreational fishing and recreational or commercial harvesting or collection of plants",0,,,,"not specified","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,1,0,0,0,0,0,0,0,0,
"BD394","Ports and traffic","not specified",,"PL","Poland","P","Birds","A052","Anas crecca",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","M","CJ03","Restore habitats impacted by multi-purpose hydrological changes",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,1,0,0,0,0,
"BD395","Ports and traffic","not specified",,"PL","Poland","P","Birds","A052","Anas crecca",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","M","CA07","Recreate Annex I agricultural habitats",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,0,
"BD396","Ports and traffic","not specified",,"PL","Poland","P","Birds","A052","Anas crecca",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","M","CH03","Reduce impact of other specific human actions",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,0,
